148.2914,73.62470975182175,0.0013158161071334298,6.50608315173947e-09,5.015475880336865e-12,3.142796886748436e-11,3.033213717143577e-22,-1.044623176500669e-15,2.5236140399950774e-22,0.011830038279177318,328.6157315580043,0.9691585498802103,5336.013076798818,0.3554054205670819,293.7262162024283,21015.436575637283,7.769675478285012,10.3002483400395,0.0004939424384316365,3.6370166261527066,-0.4845219202425843,0.9992775246234549
132.4817,88.0157001057766,0.0016711718683874613,1.4583469220962278e-08,1.3059029659801006e-11,4.1756629487201215e-12,8.71611201303626e-24,4.230244993272363e-16,-2.9577442544200564e-23,0.02919168773704882,303.50040684624014,0.9801169076846943,7642.614849187787,0.5371228899884541,261.4952966534027,30266.95898990488,6.216659977482654,7.925600580199934,0.0008730539071695115,3.223822887905572,-0.5000897697658566,0.9973993106589737
148.1573,75.2317177572731,0.0013036876606851056,8.139694429724617e-09,5.540899109082304e-12,3.554313261551815e-11,4.1176755813847146e-22,-1.071884371602161e-15,2.815062051701244e-22,0.010401951590450596,355.55480563207834,0.9681308401041377,5585.9404455395015,0.35713832936900747,293.43502448729726,21988.206976525926,7.867272850145948,10.380153052126747,0.000501131364263947,3.614013784674052,-0.49543951339463327,0.9994335714592844
150.6742,76.30086535787125,0.0012864431960856676,8.004767999548239e-09,5.7395270241882185e-12,3.2365687927891654e-11,3.158679410514219e-22,-1.2635451476817152e-15,3.079317708968202e-22,0.015887218991779903,383.9082093663912,0.9665614490351855,5747.884895832057,0.3671195973694353,298.2663636363636,22607.63137396184,7.779477391148193,10.251093213769485,0.0005007555825083284,3.6380999149582105,-0.4978068524251889,0.9994096544428667
148.0739,75.62724534709696,0.0012932573791919933,9.83727160796001e-09,6.3876020396985515e-12,3.971423537064192e-11,4.756627453369061e-22,-1.6252587963228524e-15,4.1695592711765894e-22,0.011179546545144402,337.3636169778594,0.9700402868328457,5638.42969286862,0.3572935166263234,293.41105499438834,22216.355154496658,7.878396724688768,10.377530691855121,0.0004992575479602089,3.607358763362429,-0.4985827934885437,0.9994639132013001
148.0347,75.82267797901895,0.0012949547356775994,9.587919941544602e-09,6.220374182021906e-12,3.988839911566886e-11,4.856902842892994e-22,-1.5892535455553807e-15,3.9860510169144414e-22,0.011695170498756286,339.2616368227732,0.9700435140905485,5670.511604111387,0.359770174485204,293.32879374553613,22342.78477962277,7.873592021759677,10.382112154488755,0.0005004253622346217,3.6097065078035717,-0.49788001981510666,0.9994611677060664
132.9267,87.70447039410247,0.0016618978281330004,1.5976207091050622e-08,1.318447691069484e-11,3.2406028734661638e-12,-3.6631105797511355e-24,3.9553468182649273e-16,-2.0863014457094334e-23,0.028569693082266732,297.85497984899496,0.9803490582266562,7588.991296006962,0.5317567021333209,262.3872597183961,30058.11020417884,6.280117708679715,8.011970326623592,0.000860271801144654,3.2587962847175462,-0.5018065196520113,0.9975926781032499
148.2509,75.9830596198258,0.0012944918638206975,9.177673033647164e-09,5.841369661245945e-12,3.997599179250093e-11,4.838243125542475e-22,-1.4896035493444832e-15,3.7294629766286447e-22,0.010938840759655039,348.6884595959596,0.9693542535481103,5696.7894536393105,0.3586835213061474,293.7023296092235,22438.4693549613,7.8901776194886635,10.391727526190493,0.0005003203723408508,3.606847729654225,-0.4991150786137638,0.99947351969891
132.9609,87.64470075931573,0.0016602819965983852,1.6562152664880913e-08,1.3413005794266442e-11,2.989472663417754e-12,-4.4713246633603095e-24,3.760988990308814e-16,-1.8394545057670875e-23,0.02754301929044034,298.7012886440159,0.9802671503478901,7578.929174586728,0.5296789670507391,262.4741393735333,30017.01540970292,6.302973521429959,8.06946719921038,0.0008476795574736194,3.2816028637326227,-0.4956058399255305,0.9974756625323622
148.3841,76.09862789295221,0.0012956399010207026,8.355987694393896e-09,5.3948857757389476e-12,3.985024826028541e-11,4.7815800257023585e-22,-1.3447935445934553e-15,3.3581873857329342e-22,0.010768887955562087,363.9478864401592,0.968148223174939,5720.357839917037,0.3583595494514151,293.8767584940312,22517.48347322798,7.890265160545982,10.387784355542706,0.0005017294031640358,3.6120782203402637,-0.49948999931942195,0.9994776407297314
148.6702,76.35660437683175,0.0012808858056852913,1.0278665891048691e-08,6.663523627762286e-12,4.3359904688808743e-11,5.310040143367083e-22,-2.0236016299786322e-15,5.111224565661806e-22,0.011577616206473728,340.9892309458219,0.9702991926564093,5748.466611169339,0.359498439758317,294.5610001530456,22652.877213731514,7.897603468542675,10.393792064085895,0.000499476872731296,3.613626244301042,-0.5009217911977661,0.9994921066461404
182.73117065429688,75.77303956051863,0.001109874533914838,1.6762396449164304e-10,3.3034300091658633e-14,1.1921829343355882e-12,-1.2578053474079535e-25,-1.3785194124005313e-17,2.003851782763926e-25,0.08597322024959136,64.39594065383497,0.9943961289150909,5745.3795186905245,0.49120282004927385,364.6250615748751,22917.122134108213,6.805201822474066,9.180534540050123,0.0007275200966902056,3.3968739366905876,-0.4854244455044721,0.9985814998441379
133.6811,87.27879583719061,0.001644222467476308,1.8400238009202016e-08,1.3263978377181377e-11,1.3740650686942927e-12,-1.7730684263234176e-24,1.8535008481617325e-16,-5.591699411225313e-24,0.02669838843841858,298.0563067544128,0.980146200466976,7516.404123205921,0.5272970581266407,263.9281494235282,29767.560186069262,6.3670216365258945,8.135900865912959,0.0008386855865696037,3.297772311785182,-0.5007092801497243,0.9977424899846918
148.2521,73.77064962158052,0.0013153797322393464,6.541660629892811e-09,5.094425907115898e-12,3.150158995017886e-11,3.1624008639580066e-22,-9.877915028478117e-16,2.434071889875913e-22,0.011140643703589812,337.65955183144575,0.9684390824896282,5357.755450391236,0.3527757594131362,293.6238967962453,21093.362249733516,7.788402449032789,10.33044327448033,0.0004894781535791554,3.6513310391941736,-0.4835797736365101,0.9992791781747957
133.7462,87.10337643030839,0.0016404050364830398,1.8951861061206814e-08,1.3429385526039103e-11,1.1210763798680084e-12,-6.539054190908521e-25,1.5132973878325318e-16,-4.300485699927782e-24,0.024284319930706372,298.15340858075706,0.9800591059022742,7486.044204306669,0.5170296359850698,264.0635320375472,29646.023408645928,6.399987930542427,8.214846137969209,0.0008163395368669888,3.3270802763477616,-0.49580495166869,0.997698966401339
133.6899,87.11918008102465,0.001640734860759763,1.9762748014106747e-08,1.46658858910391e-11,5.119476514868379e-13,-1.0190096051848975e-24,4.135925411778566e-17,9.64073439358497e-25,0.027738232886658592,299.8385042342618,0.9799523453524434,7488.28699343238,0.5266246097553994,263.96332976226915,29653.309469495263,6.3632880721460054,8.134500802041124,0.000837430898750027,3.309183139321939,-0.5006117103057445,0.9977364798965149
133.5448,87.05254845758391,0.0016410239695983228,2.0070450722973413e-08,1.4815734725999473e-11,4.934824707864104e-13,-9.137794353339988e-25,4.3259878159922826e-17,9.72364341662084e-25,0.02613904234856236,301.7499849505152,0.9797905126409328,7475.761182592974,0.5279283194285449,263.66406565656564,29601.294745421394,6.381320469705609,8.14318011138319,0.0008416278653124678,3.2990166529322145,-0.5030994706354048,0.9978324456270168
133.2735,87.08310339985593,0.001643460212718829,2.041453671750278e-08,1.506429045412467e-11,4.49395792017679e-13,-6.632652453115085e-25,4.5205413225969554e-17,9.629593239126783e-25,0.028068801271358624,306.5940564738292,0.9794777913664113,7480.077301499689,0.525065075378463,263.1138269054178,29613.71514952496,6.363083846986656,8.139027977913361,0.0008336929252519542,3.305441923779751,-0.49972848125020203,0.9977179756147729
185.24138484589042,82.70588158353843,0.001092533357865703,1.821132898555447e-08,6.553787924762276e-13,1.4778905448503526e-11,4.268152658459372e-23,1.8720097718443417e-15,-1.7141100446930198e-23,0.24669733347469977,57.52700716312949,0.9958027965122727,6851.774408629091,0.631239455644521,369.7229547948551,27349.570627353234,4.854121255209755,6.449416799073502,0.0012715639866830485,2.62306254808278,-0.49469766871649357,0.9925506690786524
131.074,87.0644366202412,0.00166496720981607,1.943925724226026e-08,1.7861718683773628e-11,3.419739768016244e-12,1.7592620030967272e-23,3.8466048962573124e-16,-2.0120525080194595e-23,0.027733994748739412,337.283266758494,0.9773867748278442,7468.999314104688,0.5309898084689362,258.6371209570452,29538.713989660253,6.307938775994473,8.07743725216063,0.0008539076891961546,3.242914066373379,-0.49713896018568743,0.9975397401181209
148.1347,73.94456812984978,0.001315937985943314,6.779208148777656e-09,5.098679317484148e-12,3.131046019887912e-11,3.2677981616105367e-22,-8.664328650994302e-16,2.229779608983991e-22,0.010594292433350829,343.3699441383533,0.9680857403954217,5387.65869725952,0.3527347719956836,293.4073143046628,21207.264844899728,7.797563567800222,10.335034768263041,0.0004914004335363991,3.640282827512932,-0.4856728441812814,0.9993081285952328
216.4728064903846,57.70354836043994,0.0008551796080941036,3.710096598525694e-08,2.5065429310517717e-12,5.206478010691579e-12,4.324438810369358e-24,3.8566413800521353e-16,1.8304590622669684e-23,0.25767951319617893,39.04393781115429,0.9941628282765087,3343.0853706136095,0.6734002100368284,432.477578783627,13333.297544643334,4.8128191816076855,6.257220097183345,0.0014475623274203496,2.4590908366922486,-0.5299545042447268,0.9942999263995852
189.00100708007812,71.72110412946975,0.0010541282494531466,4.2092863125326805e-11,4.72847795662606e-14,1.245556523177218e-12,-2.905747410183473e-25,-7.715857215265404e-18,-8.329475836941568e-26,0.17975954492381396,60.335313010620865,0.9941408289128149,5148.4162505106015,0.5768484966191767,377.2249320874182,20533.329689031787,5.4901848128867785,7.446653360275889,0.00104603653041696,2.99371369839708,-0.4712831863365515,0.9947981745338167
191.66871643066406,65.90246663809158,0.0010154839925902478,2.757211236549096e-10,8.943496220952132e-14,1.0022454794677306e-12,-1.4038442821642287e-26,-5.981680237126339e-18,-2.9973606940153304e-25,0.015219612944090227,60.350371071222575,0.9930717947091978,4354.451289781395,0.5734052426078023,382.7620195958285,17357.454788054354,7.229625253546399,9.107771749768444,0.000983047838591923,2.90526892475918,-0.5714866757870841,0.9996404172743615
132.2017,88.128841006279,0.0016759370978637255,1.416167619352322e-08,1.2954486654840378e-11,4.907493715939109e-12,1.5369810721028906e-23,4.590841024223105e-16,-3.5984086648510627e-23,0.030989266789948483,307.69548719518417,0.9798910047423808,7661.239873569994,0.5419765696619424,260.92030047954296,30337.264007084796,6.168099931521733,7.848085097530925,0.000892061775375649,3.190637796065408,-0.5013405111843042,0.9973086380716824
176.10518058401638,75.617380916532,0.0011616360279685506,4.5386145780462706e-09,4.1845886898641737e-13,2.800994182521781e-12,1.1424850321056371e-24,-4.9198933484844e-17,-2.809007905681605e-24,0.09703360632361889,54.80236382760198,0.995204930890446,5714.795566359516,0.5548591345872629,351.2594703763601,22804.379901610493,6.4692709988793755,8.398444273634919,0.0009270375342872476,2.8424143327717037,-0.530091897299257,0.9987721057670572
188.68370056152344,72.31417081719665,0.0010429678979082902,8.780223322444855e-10,1.0671953585542678e-13,5.488608496352358e-12,-1.5077872011295634e-24,-1.2760078043589357e-16,-3.9207071387598116e-24,0.16293784563471927,60.39796753352071,0.9942308090269422,5234.080158185079,0.5876202819146339,376.58638532956076,20875.922665206766,5.636610268798587,7.578744542640511,0.0010763406325786466,2.9808593709909856,-0.4808272763008309,0.9957402591240047
149.16644246688742,88.93357522724429,0.0012941299879205969,3.624641244557714e-08,1.5784469205352784e-11,1.636985854458296e-10,8.121643932033146e-21,3.085468282520551e-14,1.8111123407061004e-21,0.06076145976557101,164.29703218748278,0.9895881968031687,7891.815478751893,0.4946722567505543,297.19057376402594,31402.96488282009,7.0859209873774835,9.40746932418592,0.0007376521993952444,3.3225709422679888,-0.5011627150045196,0.9990196241427081
